,explanation,stability,top_ngrams
131_only,years and dates in the 20th century,0.763301703082992,"['of nineteen fifty', 'nineteen seventy', 'and nineteen fifty', 'of nineteen sixty', 'and aged balsamic', ""'s nineteen forty"", 'nineteen sixty', 'to nineteen forty', 'nineteen forty', 'in nineteen fifty', 'nineteen ninety', 'of nineteen forty', 'nine nineteen seventy', ""'s nineteen seventy"", 'twentieth nineteen ninety', 'nineteen fifty', 'nineteen thirty', 'in nineteen sixty', 'and nineteen thirty', 'nineteenth nineteen forty', 'october nineteen forty', 'of nineteen ninety', 'until nineteen sixty', 'in nineteen forty', 'in nineteen seventy', 'between nineteen fifty', 'april nineteen forty', 'in nineteen thirty', 'a nineteen thirty', 'was nineteen seventy', 'nineteen eighty', 'of nineteen eighty', 'this nineteen seventy', 'hundred degrees fahrenheit', 'until nineteen seventy', 'one nineteen forty', 'since nineteen eighty', 'was nineteen eighty', 'sliced red', 'forty to eighty', 'two thousand twenties', 'eighteen forties', 'our nineteen eighty', 'july nineteen forty', 'aged balsamic', 'foot long sixty', 'nineteen forties', 'in nineteen ninety', 'eighty milligrams', 'two thousand fifty', 'in nineteen eighty', 'before nineteen eighty', 'in eighteen eighty', 'between nineteen thirty', 'on nineteen ninety', 'twenty thousand fifty', 'some sliced cucumber', 'thousand or eighty', 'oats barley rye', 'bit nineteen sixty', 'nineteen thity', 'thinly sliced red', 'five to sixty', 'barley rye', 'until nineteen ninety', 'eighteen seventy', 'year two thousand', 'am turning forty', 'fifteen meters fifty', 'pounds of apples', 'two thousand nine', 'weighed forty five', 'proof nineteen seventy', 'and potatoes apples', 'two thousand four', ""'m twenty eight"", 'three thousand seven', 'buttered slices', 'sliced cucumber', 'in nineteen thity', 'texas nineteen sixty', 'dollars and thirty', 'dollars and fifty', 'the nineteen eighty', 'two seventy five', 'have thinly sliced', 'about nineteen seventy', 'and weighed forty', 'hundred and seventy', 'the eighteen forties', 'at thirty eight', 'balsamic', 'september nineteenth nineteen', 'of wheat rice', 'rhododendrons bloomed pink', 'buttered slices of', 'two thousand eleven', 'nineteen eighties', 'to be seventy', 'hour thirty forty']"
149_only,years and dates in history,0.6933973530246893,"['of nineteen forty', 'to nineteen forty', 'nineteen seventy', ""'s nineteen forty"", 'of nineteen fifty', 'in nineteen forty', 'in nineteen fifty', 'nineteen ninety', 'of nineteen ninety', 'of nineteen eighty', 'nineteen forty', 'nineteenth nineteen forty', 'twentieth nineteen ninety', 'until nineteen seventy', 'in nineteen seventy', 'nineteen thirty', 'april nineteen forty', 'until nineteen sixty', 'of nineteen sixty', 'in nineteen thirty', 'october nineteen forty', 'since nineteen eighty', 'nineteen eighty', 'and nineteen thirty', ""'s nineteen seventy"", 'and nineteen fifty', 'nine nineteen seventy', 'before nineteen eighty', 'on nineteen ninety', 'in nineteen ninety', 'in nineteen sixty', 'nineteen sixty', 'in nineteen eighty', 'until nineteen ninety', 'july nineteen forty', 'between nineteen fifty', 'this nineteen seventy', 'one nineteen forty', 'was nineteen seventy', 'our nineteen eighty', 'sixty years ago', 'nineteen fifty', 'in eighteen eighty', 'the nineteen eighty', 'eighteen seventy', 'day nineteen forty', 'was nineteen eighty', 'in nineteen thity', 'september nineteenth nineteen', 'in nineteen thirteen', 'in fourteen ninety', 'nine years before', 'between nineteen thirty', 'proof nineteen seventy', 'two thousand eleven', 'nineteen thirteen', 'two thousand nine', 'remember nineteen seventy', 'about nineteen seventy', 'two thousand fifty', 'eighteen years before', 'eighteen seventy three', 'eighteen eighty', 'thousand nine', 'april of nineteen', 'two thousand four', 'thousand eleven', 'june of nineteen', 'year two thousand', 'two thousand thirteen', 'nineteen thirty nine', 'pajitnov invented tetris', 'two thousand seven', 'day nineteen eighty', 'nineteen forty three', 'nineteen oh', 'eighteen nineteen', 'nineteen thity', 'in twenty eleven', 'thousand fourteen', 'nineteen forty two', 'nigeria became independent', 'two thousand fourteen', 'two thousand two', 'nineteen ninety four', 'two thousand eight', 'rubisco takes carbon', 'nineteen seventy nine', 'of october nineteen', 'nineteen fifty three', 'nineteen forty one', 'nineteen oh six', 'nineteenth nineteen', 'texas nineteen sixty', 'october of nineteen', 'bit nineteen sixty', 'of april nineteen', 'sequel to tetris', 'starts in nineteen', 'nineteen ninety one']"
101_only,water and related actions,0.6618522657273087,"['buckets of ice', 'fill with water', 'paper towel on', 'towards the ground', 'wrapped it around', 'boiling water', 'towards the ceiling', 'skim the water', 'belly flop down', 'spray roundup on', 'bag of peas', 'throws it at', 'cup which splashed', 'the water shooting', 'water and salt', 'them with water', 'an ice pack', 'two sugar cubes', 'threw it at', 'tape it closed', 'spitting water', 'throwing them at', 'napkin around it', 'freezing cold water', 'pulling herself upside', 'garbage bag up', ""'s hair flying"", 'fuel spilling down', 'powder over their', 'rope around the', 'into my palm', 'pops it back', 'onto the railing', 'saliva along the', 'ice water and', 'throw it over', 'the spray from', 'toilet roll', 'and belly flop', 'pull up towards', 'fire hose of', 'buttered slices', 'block of ice', 'danced throwing blankets', 'bags of trash', 'push down into', 'washpan full of', 'in long rows', 'sugar cubes', 'dropping them down', 'water sloshing', 'garbage bag', 'rope hanging from', 'a hairdryer', 'a washpan full', 'slices and butter', 'hot shower', 'a hot shower', 'and plastic wrap', 'garbage bag full', 'fingers in wet', 'down his chin', 'feet to push', 'spitting water all', 'flour roll', 'boi boiling water', 'cloth over it', 'blood running down', 'piece of soap', 'grains flying', 'with rock salt', 'pour in', 'shooting from sprinklers', 'the water sloshing', 'push him backwards', 'freeze little bits', 'into the air', 'wraps his arms', 'napkin around', 'cold paper towel', 'forty five rolls', 'gallons of water', 'roll and', 'chopsticks flipped', 'flushed into water', 'slowly roll around', 'elbows on knees', 'smoke coming out', 'canister rolling slowly', 'couple hard thwacks', 'cools the ground', 'spray', 'tubes ten feet', 'sheets of rain', 'pound coin drop', 'feet underwater to', 'hairdryer', 'plastic wrap', 'washpan full', 'half inch chunks']"
129_only,vivid and descriptive imagery,0.641576727512456,"['burned beer stained', 'his spine twisted', 'my almost anorexically', 'my black fingernails', 'the loud clacking', 'baguettes crunchy tortillas', 'like a hairball', 'named for tetraminoes', 'crusty baguettes crunchy', 'two by fours', 'this fire exting', 'an incomplete paraplegic', 'like burnt steak', 'small and furry', 'of cornfields amber', 'like blue buzzing', 'like learning farsi', 'fucking little sputnik', 'wheatgrass with kernels', 'like a vestigial', 'she was waify', 'they shared dna', 'of torn fishnet', 'beer stained vomit', 'soft green expanse', ""'s shaking bacon"", 'rhododendrons bloomed pink', 'everywhere like confetti', 'and purple wildflowers', 'bacon ravaged landscapes', 'stalks became spindly', 'her texas twang', 'almost anorexically', 'twelve degree angle', 'loud clacking', 'like an iodine', 'my scalp peeled', 'bands of lavender', 'pulled a muscle', 'like an albino', 'boyish almost biblical', 'a bumpy orange', 'of hairballs floating', 'sanitized biologically', 'one hauling moldy', 'a walrus mustache', 'incomplete paraplegic', 'a three dimensional', 'the skin stripped', 'extraordinarily corrosive', 'lip is split', 'something called photosensitive', 'penned letters tinged', 'sugar cubes delicately', 'of skin peeled', 'the familiar mahogany', 'into airy crumbs', 'minivan his spine', 'these vocal cords', 'necked honking waterfowl', 'his tan uniform', 'teeth are stripped', 'the bleach blonde', 'vomited a washpan', 'analyzing her skull', 'like confetti', 'my black chevy', 'infections and gangrene', 'the caloric yield', 'flickered with fireflies', 'that into fertilizer', 'like microsurgery', 'ancient blue hatchback', 'the crunch of', 'gray and blurry', 'fuse his spine', 'cortex being peeled', 'dressed like gandalf', 'there were paunchy', ""'re vivaciously tanned"", 'his oddly shaped', 'sauce got detached', ""'s shorter stouter"", 'and bacon ravaged', 'a ritalin drip', 'like having chlorine', 'and it leached', 'entering my windpipe', 'two patchouli stinking', 'girls with spiral', 'is extraordinarily corrosive', 'colonized my', 'this human oval', 'white like foam', 'vivaciously tanned', 'two inch yellow', 'the freshly slaughtered', 'highly sanitized biologically', 'slice of sizzling', 'pulling cold arctic']"
17_only,urban living and daily activities,0.6208296177062795,"['on the subway', 'de', 'sitting in indianapolis', 'took the subway', 'just watching tv', 'at the starbucks', 'from our brooklyn', 'back in brooklyn', 'back in manhattan', 'at the mall', 'little cramped brooklyn', 'and watching dvds', 'at union square', 'nineties new york', 'drove to washington', 'coffee and watched', 'here in manhattan', 'was driving around', 'on my couch', 'every morning i', ""'m driving around"", 'in lower manhattan', 'stoop in soho', 'in union square', 'onto the subway', 'in our minivan', 'sitting in my', 'in our little', 'and eating chinese', 'cramped brooklyn', 'was watching television', 'in soho', 'we were downtown', 'at a coffee', 'and shimmering skyscrapers', 'endless minimalls and', 'through downtown atlanta', 'live in brooklyn', 'in my little', 'in my tiny', ""'m sitting in"", 'listening to rock', 'driving around detroit', 'at a cafe', 'we had sushi', 'landed in brooklyn', 'playing board games', 'watching dvds and', 'suburbs of baltimore', 'outskirts of delhi', 'go to brooklyn', 'family in brooklyn', 'here in houston', 'his morning coffee', 'in brooklyn', 'living in chicago', 'a little pizzeria', 'home in chicago', 'every day i', 'lab at nyu', 'playing pool and', 'and played tetris', 'around at stanford', 'to new york', 'here in boston', 'mugs of tea', 'in art school', 'sipping his morning', 'at art school', 'geneticist at oxford', 'in greenwich village', 'at night i', 'hours from denver', 'a steamy august', 'in my dorm', 'every night i', 'in our crazy', 'into new york', 'one evening i', 'camp in upstate', 'drove from vermont', 'in our modest', 'i watch tv', 'on the train', 'in new york', 'hardscrabble new york', 'mug of coffee', 'on mount washington', 'was at harvard', 'in my cubicle', 'from that starbucks', 'hometown in texas', 'house in brooklyn', 'uh from brooklyn', 'monotonous suburban', 'to the mall', 'stately rooms of', 'technology and uh', 'bed and watching', 'for dinner chinese']"
328_only,unexpected reactions and events,0.6424531690113455,"['she started laughing', 'room went silent', 'retorted rather loudly', 'suddenly she looked', 'he started yelling', 'somebody then yelled', 'heard another thud', 'suddenly i heard', 'until she yelled', 'sudden i heard', 'suddenly he stops', 'got distracted and', 'sudden we hear', 'mom got sick', 'started to scream', 'turned and said', 'later she realized', 'heard a loud', 'started yelling', 'turned and saw', 'officer said suddenly', 'exhalation someone shouted', 'he slipped and', 'just been blindsided', 'almost stumbled and', 'next second he', 'got distracted', 'moment she gasped', 'i whirled around', 'we caught eyes', 'eyes and snickered', 'and snickered', 'i stopped midstride', 'distracted and started', 'i got distracted', 'but just then', 'father got sick', 'she laughed cause', 'something was up', 'the doorbell rang', 'suddenly i hear', 'minutes later i', 'sudden i felt', 'she laughed and', 'days later diagnosed', 'she said coolly', 'suddenly i was', 'started to laugh', 'came back smiled', 'i started laughing', 'she just nodded', 'and quickly disappeared', 'mom started crying', 'sudden i was', 'adam kept whispering', 'stumbled and fell', 'i started yelling', 'weeks later she', 'started laughing', 'she said wincing', 'everyone goes silent', 'moment later i', 'he heard someone', 'minutes later he', 'became very quiet', 'coughed a little', 'she giggled', 'she yelled i', 'when she fainted', 'she was screaming', 'stopped midstride', 'just stopped communicating', 'behind me grabbed', 'and i screamed', 'i provoked gasps', 'daughter cried out', 'realized she was', 'started to struggle', 'crowd fell silent', 'moment later', 'suddenly i felt', 'she shouted back', 'and i panicked', 'knocked myself unconscious', 'was acting crazy', 'together and whispered', 'hour later i', 'heard what sounded', 'also i fainted', 'he shouted but', 'embarrassment she giggled', 'looked down and', 'she laughs then', 'then something happened', 'around and disappeared', 'suddenly i realized', 'he just nodded', 'then suddenly he', 'hour later my', 'hours later i']"
224_only,uncertainty and hesitation,0.6762837772632037,"['fell back asleep', 'could escape quietly', 'was too late', 'go in but', 'will be fine', 'went back inside', 'go out again', 'sped off before', ""'s too late"", 'time was up', 'not tell anyone', 'longer we wait', 'forgot about it', 'got there and', 'walked back out', 'tell someone and', 'ignored it and', 'next morning but', 'next week then', 'before going back', 'and walked back', 'attend but', 'of getting caught', 'was saving up', 'missed it and', 'he would starve', 'leave and then', 'waited and waited', 'it to finish', 'go in again', 'next day but', 'fear being alone', 'went inside and', 'went inside to', 'wait to talk', 'gun is unloaded', 'hour to wait', 'um save up', 'arrive then', 'walk away and', 'waited and', 'then goes back', 'tomorrow but', 'we waited and', 'go along and', ""'ll get fired"", 'walked away and', ""'ll be fine"", 'worry that if', 'i left without', 'then went home', 'wanted to but', 'back inside but', 'kept it hidden', 'ran away then', 'were coming that', ""'ll grow and"", 'fallen back asleep', 'be fine', 'text him but', 'never went back', 'terrified of losing', 'i would return', 'she contemplated walking', 'would keep quiet', 'they would die', 'push past it', 'take too long', 'captured but', 'them will fail', ""'ll walk back"", 'she would die', 'go through security', 'gets stolen i', 'just wait but', 'you wait to', 'go back out', 'go inside and', 'exceed that limit', 'a week but', 'worried about losing', 'go first and', 'collected but', 'went to bed', 'went back down', 'while hiding it', 'left her there', 'we left and', 'to call before', 'more children but', 'tell people but', 'not marry', 'sneak out when', 'to leave earlier', 'allowed to go', 'wait one more', 'got there but', 'walk back out', 'one day but', ""n't wanna withdraw""]"
34_only,travel and locations,0.667868612673015,"['took the subway', 'sitting in indianapolis', 'on the subway', 'onto the subway', 'drove to washington', 'in lower manhattan', 'at the starbucks', 'nineties new york', 'camp in upstate', 'through downtown atlanta', 'from our brooklyn', 'little cramped brooklyn', 'here in manhattan', 'and played tetris', 'reached the interstate', 'and watching dvds', 'we were downtown', 'and eating chinese', 'to new york', 'drove from vermont', 'cramped brooklyn', 'at union square', 'took the train', 'rented beach house', 'at the mall', 'took a train', 'just watching tv', 'back in manhattan', 'and shimmering skyscrapers', 'stoop in soho', 'at sunset i', 'touring through europe', 'around at stanford', 'at a woodsy', 'line at disneyland', 'was driving around', 'in soho', 'live in brooklyn', 'somewhere off highway', 'driving around detroit', 'into new york', 'at a coffee', 'landed in brooklyn', 'at a cafe', 'every morning i', 'in central park', 'at disneyland', 'we had sushi', 'hours from denver', 'lab at nyu', 'in union square', 'sitting in my', 'every summer', 'back in brooklyn', 'of downtown manila', 'go to brooklyn', 'walk through downtown', 'outskirts of delhi', 'center of helsinki', 'in the grocery', 'pastas from italy', 'after work i', 'living in chicago', 'on mount washington', 'an old cassette', 'drove out to', 'in new york', 'on the train', 'every night i', 'was at harvard', 'traveled the world', 'every spring', 'for dinner chinese', 'went to boston', 'drove around country', 'at lackland air', 'central park', 'watching replays of', 'the summer evenings', 'played tetris', 'in greenwich village', 'to the mall', 'line at mcdonald', 'i drove around', 'to the grocery', 'to sit outside', ""'m driving around"", 'driving around', 'coffee and watched', 'endless minimalls and', 'driving through', 'dessert from jerusalem', 'exit the subway', 'took the highway', 'hanging out in', 'in the mountains', 'lackland air', 'in our minivan', 'listening to rock', 'the new york']"
170_only,travel and daily routines,0.6565523589433193,"['immediately run home', 'went home and', 'i drove out', 'took long walks', 'drove out to', 'i drove home', 'get home and', 'was driving around', 'i write out', 'at home i', 'then went home', 'drive down to', ""'m driving around"", 'go outside and', 'were driving home', 'i drove up', 'take them home', 'would drive to', 'every night i', 'drive over to', 'night and read', 'and watching dvds', 'to town and', 'drove back to', 'write it down', 'every morning i', 'we were downtown', 'were driving back', 'i drive to', 'we flew down', 'clock at home', 'i ran home', 'travel and camp', 'driving home and', 'the drive down', 'flied back home', 'remember getting home', 'to the grocery', 'at union square', 'i drove around', 'went out and', 'to get home', 'i went home', 'go home and', ""'m driving back"", 'on my bed', 'could go swimming', 'the nearest town', 'the nearest bar', 'i flew home', 'to sit outside', 'driving back to', 'driving back across', 'onto the subway', 'to her hotel', 'would drive by', 'trek out to', 'my tiny beach', 'on my drive', 'hour drive down', 'the next morning', 'flew home', 'go out and', 'very next morning', 'whole ride back', ""'d drive across"", 'to go swimming', 'drove to washington', 'going home and', 'going out dancing', 'drove back', 'flew down to', 'we sit outside', 'then headed home', 'and a picnic', 'meditating every morning', 'we headed down', 'to drive around', 'we ran upstairs', 'out walking', 'i drove to', 'in the grocery', 'by my bedside', 'were riding home', 'out and buy', 'way home i', 'way home to', 'was out at', 'driving around', 'a little notebook', 'walk outside and', 'read the newspaper', 'at night i', 'going straight home', 'i drove back', 'call a local', 'head out and', 'take walks', 'it next morning', 'watching replays of']"
223_only,time and progression,0.6230790307781471,"['de', 'years went on', 'next week then', ""'s too late"", 'remaining hours before', 'not infinitely long', 'was too late', 'fear being alone', 'got there and', 'longer we wait', 'prevent further warming', 'arrive then', 'alone would not', 'will be fine', 'before going back', 'would merely postpone', 'two games left', 'wait one more', 'the days passed', 'day before then', 'another week before', 'go out again', 'more children but', 'um save up', ""'s nothing available"", 'week then', 'go on without', 'got all done', ""'ll grow and"", 'before then', 'it to finish', 'next day but', 'surely pass but', 'more weeks went', 'be fine', 'not survive it', 'rapture comes before', 'next morning but', 'anyway years go', 'time went on', 'push past it', 'swelling would go', 'fifties and early', 'time was up', 'week before', 'them will fail', 'left to go', 'get promoted up', 'tomorrow but', 'would go home', 'fell back asleep', 'need less water', 'be years before', 'warming would exceed', 'next week and', 'then went home', 'nothing available', 'one day but', 'not survive both', 'years that followed', 'it would continue', 'missed it and', 'you wait to', 'fine and then', 'to have children', 'went back down', 'go in but', 'be next week', 'home that night', 'the intervening fifteen', 'last day and', 'never went back', 'but but then', 'na survive long', 'time went by', 'already used', 'not marry', 'is unloaded', 'the last trimester', 'that long ago', 'one more week', 'sixties and early', 'worry that if', 'overcome them and', 'save up', 'not run out', 'before that until', 'do them and', 'becomes less common', 'coming in than', 'fourth execution date', 'born up until', 'century we will', 'date until', 'as time went', 'years go by', 'first five years', 'runs out', 'is get home', 'can go home']"
280_only,time and measurement,0.6650375473384804,"['age of forty', 'hour to wait', 'hour and twenty', 'to be seventy', 'be years before', 'remaining hours before', 'waiting another twenty', 'an hour thirty', 'weeks before starvation', 'only be thirty', 'in their eighties', 'towards the ground', 'about twenty feet', 'week or two', ""'ll grow and"", 'than a mile', 'be just twenty', 'swelling would go', 'walk back up', 'were already forty', 'it next morning', 'weeks became months', 'months it can', 'were only twenty', 'would wait twenty', 'be six thirty', 'least fifteen meters', 'of her ninety', 'was about midnight', 'that long it', 'forties by then', 'hour or two', 'the way down', 'in our forties', 'sun was setting', 'forty to eighty', 'the next twenty', 'even five meters', 'about nine thirty', 'longer we wait', 'heading back up', 'to fifty feet', 'few decades if', 'be seventy five', 'elevator to descend', 'he was seventy', 'around six thirty', 'he was eighty', 'be seventy', 'about two miles', 'was eight hours', 'slow enough it', 'be some time', 'a half mile', 'day or two', 'not infinitely long', 'turning ninety', 'was eighteen years', 'time about eighty', 'maybe twelve feet', 'about a foot', 'feet underwater to', 'was never eighty', 'started staggering towards', 'ninety years old', 'feet underwater', 'for another forty', 'another week before', 'the following morning', 'by age thirty', 'around like eightish', 'around mid morning', 'about five thirty', 'two hours to', 'got too cold', 'we walked back', 'she was seventy', 'next twenty years', 'the fall before', 'the way up', 'in twelve hours', 'deplete the eighty', 'of tired before', 'the swelling would', 'five pm when', 'ninety', 'seven years from', 'would slow down', 'was forty years', 'woke up before', 'than eight hours', 'wait twenty', 'weeks went by', 'week before', 'months to heal', 'or twenty feet', 'before starvation', 'about two hours', 'was five days', 'long sixty']"
