,explanation,stability,top_ngrams
231_only,verbal communication and interaction,0.64372916027503,"['screams fuck you', 'and screams fuck', 'called me monsieur', 'the slut skank', 'spoke passionate russian', 'and screamed obscenities', 'down there bitch', ""he goes ma'am"", 'other egghead phds', 'screaming oy oy', 'told him vamonos', 'homework my parrot', 'i provoked gasps', 'screamed obscenities', 'groceries said hello', 'hurry she exclaimed', 'dressed like gandalf', 'calls my brother', 'me his princess', 'he screams dude', 'nuzzling me panting', 'your violin curses', 'says excuse me', 'retorted rather loudly', 'backyard wielded screwdrivers', 'said mom mom', 'his opponents luddites', 'and my parrot', 'she yelled i', 'a cambridge educated', 'calls scotland yard', 'khan my nanny', 'singers moaned', 'said excuse me', 'carried my bride', 'was slut skank', 'at me bewildered', 'like yes sir', 'adam kept whispering', 'and goes hey', ""'s head thwack"", 'rough hands groped', 'and my therapist', 'pop singers moaned', 'that my demure', 'cousin hava aunt', 'says oh tricia', 'wrestling karl marx', 'said uh hey', 'was like bitch', 'say hey homie', 'me high fives', 'said hey babe', 'my shrink looks', 'mom my sister', 'scissors someone shouted', 'called me son', ""and said ma'am"", ""'m raped stabbed"", 'at me quizzically', 'her texas twang', 'and sips his', 'aforementioned then girlfriend', 'my jewlicious friend', 'goes oh doctor', 'behind me grabbed', 'ballistic my son', 'breath he yelled', 'screams fuck', 'exhalation someone shouted', 'which vlamir replies', 'opponents luddites', 'saying like fonzie', 'olo vato loco', 'illness my sister', 'you french canadians', 'something karate chopped', 'said suzanne my', 'night my conniving', 'rescue my wife', 'said hey kiddo', 'at him incredulously', 'my shouted admonishments', 'tells my wife', 'my mom sobbing', 'married my brother', 'says ah suzanne', 'suzanne my wife', 'and yelling i', 'splash her brother', 'quick kiss whispered', 'eyes named vixen', 'girlfriend his bae', 'daughter my cousin', 'marley called zimbabwe', 'minnie chain smoked', 'saying hut hut', 'against his subaru', 'said twirling my', 'clipped my dogs']"
390_only,variety and choice,0.6516486122231546,"['potluck you bring', 'appointments were complimentary', 'one right way', 'no right way', 'chose a pattern', 'had every combination', 'every seed contains', 'not obligatory anymore', 'an expiration date', 'each color has', 'a different answer', 'name it anything', 'tests were inconclusive', 'or mistranslated', 'fish are female', 'estimate seems low', 'none came with', 'no royalties until', 'materials were finite', 'tetris always ends', 'forget dress rehearsals', 'were even numbers', 'four execution dates', 'bargain bin', 'having two choices', 'orders two branzino', 'off the menu', 'numbered it', 'write off half', 'save the crusts', 'are no grades', 'smaller patches', 'know every seed', ""'m not creative"", 'some are neutral', 'chose one or', 'give away seeds', 'actually numbered it', 'no wrong way', 'one an incomplete', 'of bargain bin', 'collecting seeds', 'always say one', 'seats behind the', 'expiration date', 'annuals which need', 'certain size or', 'five percent is', 'not divvied up', 'uh mine were', 'hit the expiration', 'only do half', 'find security questions', 'half that size', 'even numbers', 'spots were different', 'characters had names', 'one for every', 'get an expiration', 'closed for dinner', 'receive royalties until', 'it had slots', 'another execution date', 'sold the recipe', 'order engraved invitations', 'main course came', 'book i chose', 'tetraminoes come in', 'inconclusive so they', 'mutually exclusive', 'it as fiction', 'ppm parts per', 'and lipstick samples', 'tiny paper crane', ""should n't skimp"", 'twelve checkout lines', 'were made illegal', 'answer is none', 'licensed officiant', 'keep one pile', 'order off the', 'they repeat once', 'keep the seed', 'prophets have multiple', 'one so it', 'no inborn gift', 'smallest cheapest bouquet', ""'s worth less"", 'books where editions', 'were sorting seeds', 'gravy was free', 'small cheese with', 'different answer', 'the seven deadly', 'maybe two maybe', 'fourth execution date', 'actually numbered', 'individual packets of', 'name i chose', 'charging money for']"
356_only,"variations and comparisons in size, quantity, and identity",0.6321941799796472,"['have no nationality', 'were even numbers', 'altered her age', 'low seniority so', 'materials were finite', 'even numbers', 'one right way', 'estimate seems low', 'no right way', 'but pretty lenient', 'stripped of most', 'erased his identity', ""'m never early"", 'small but powerful', ""should n't skimp"", 'not divvied up', 'charging money for', 'having two choices', 'not divvied', 'appointments were complimentary', 'facing away from', 'smaller scale so', 'thin as possible', 'fake name', 'the smaller number', ""'s worth less"", 'fewer calories per', 'that size so', 'not easily definable', 'size so they', 'was empty so', 'single use therefore', 'them anymore so', 'usual color so', 'fake name and', 'is completely flat', 'under false identities', ""'s so tiny"", 'fish are female', 'each color has', 'no grade less', 'to erase memories', 'less conventionally beautiful', 'to change memories', 'one toilet so', 'monocultured as possible', 'customs separately so', 'tetraminoes come in', 'tiny and powerless', 'had every combination', 'exaggerated the length', 'almost anorexically petite', 'first names but', 'evenly or equitably', 'valued above all', 'no dna so', 'reduces the amount', 'relatively strict gender', ""'m not creative"", 'starches so all', 'invisible but', 'no grades how', 'seniority so', 'seats behind the', 'need two identical', 'is so small', 'smaller number', 'shorter than', 'zero calorie', 'bullets are kept', 'information right so', 'half the size', 'dependent on finite', 'or mistranslated', 'they actually numbered', 'unfortunate size', 'everything was centered', 'the stronger one', 'small but', 'only small and', 'darker so it', 'poor even by', 'no wrong way', 'my fake name', 'it very small', 'are no grades', 'towering over everyone', 'be invisible but', 'three floors so', 'meters which is', 'so small but', 'we have finite', 'very unfortunate size', 'characters had names', 'small in', 'replacement level', 'have finite materials', 'actually numbered', 'weighed less', 'potluck you bring']"
360_only,unexpected events or sudden changes,0.6988156867975718,"['turned and saw', 'she hung up', 'looked down and', 'and sure enough', 'suddenly he stops', 'asleep and slipped', 'suddenly she looked', 'she hanged up', 'days later diagnosed', 'got distracted and', 'she passed away', 'she fainted', 'ignored me and', 'next second he', 'his voice faded', 'suddenly i heard', 'when she fainted', 'sadly she died', 'the doorbell rang', 'turned out she', 'suddenly just went', 'husband just walked', 'she started laughing', 'surprise she succumbed', 'i blacked out', 'find them gone', 'and then disappeared', 'realized she was', 'nearer and suddenly', 'he passed away', 'she hangs up', 'weeks later she', 'sure enough he', 'i whirled around', 'knocked myself unconscious', 'suddenly i hear', 'then suddenly he', 'suddenly he', 'heard another thud', 'he slipped and', 'looked over and', 'she was gone', 'around and disappeared', 'out he came', 'went into labor', 'sudden i heard', 'but just then', 'was killed instantly', 'sudden we hear', 'voice faded away', 'no brain tumor', 'walked right past', 'suddenly i was', 'came back smiled', 'learned later she', 'she called again', 'flipped and suddenly', 'she woke up', 'he was gone', 'he turned around', 'and quickly disappeared', 'i turned around', 'ten minutes later', 'suddenly she', 'days later he', 'to my shock', 'turned and said', 'twenty minutes later', 'disappeared and', 'minutes later he', 'quickly disappeared and', 'he turns around', 'turns around and', 'short time later', 'adam disappeared and', ""was n't breathing"", 'walked away and', 'came back horrified', 'realized he was', 'until she yelled', 'moment she gasped', 'sudden he gets', 'i fainted', 'officer said suddenly', 'temporarily disappeared', 'never replied and', 'just stopped communicating', 'later she realized', 'from his coma', 'then i woke', 'never spoke afterward', 'she was pregnant', 'she said yes', 'never showed up', 'thirty hours later', 'an hour later', 'eight hours later', 'he was asleep', 'died that night', 'my phone rang']"
188_only,uncertainty and contradiction,0.6578549457878091,"['this fire exting', 'not being able', 'ever be able', 'hopefully being able', 'not be able', 'being able', 'of being able', 'fire exting', 'technically illegal', 'not a lie', 'compromise is anathema', 'they applaud virginity', 'hate western medicine', 'conception unnatural', 'seemed beyond wrong', 'very conception unnatural', 'that seemed unlikely', 'marriage is never', 'not a coincidence', 'is technically illegal', 'was a lie', 'lawns are worthless', 'drinks are unhealthy', 'no artistic talent', 'my highly sanitized', 'a sandwich rejected', 'not historically accurate', 'people suddenly care', 'not dating material', 'doubt my sincerity', 'might seem obvious', 'seemed quite invasive', 'alcohol was forbidden', 'itself a contradiction', 'were just fiction', 'not his real', 'why would you', 'someone would notice', 'no athletic ability', 'he knows anyways', 'have been able', 'an intentional lie', 'it as fiction', 'mom why would', 'really a virgin', 'memories were real', 'technically illegal to', 'illness is not', 'it felt wrong', 'we prefer fictional', 'adoption just meant', 'was surprisingly specific', 'an extremely inefficient', 'ostensibly mattered', 'terrible daughter because', 'neither answer feels', 'are you nuts', 'airplanes were trespassing', 'not to brag', 'bad joke right', 'that ostensibly mattered', 'it too obvious', 'romanticized home ownership', 'wrong that i', 'a lie but', 'why would i', 'really special anymore', 'invasive to me', 'but a lie', 'immoral to', 'answer is none', 'not a photocopy', 'why marriage exists', 'not her idea', 'faking confidence is', 'care a euphemism', 'permission without permission', 'that is literally', 'right mind would', 'it that weird', 'virginity in fact', 'the artificiality', 'something so obviously', 'premarital sex', 'really astronauts yet', 'against premarital sex', 'the gayest person', ""'m not creative"", 'flirting no sexual', 'and not fictional', 'find the artificiality', 'is that actually', 'stealing others ideas', ""'m not kidding"", 'seems like laziness', 'intentional lie', 'coincidence to me', 'she was serious', 'criticizing my hairdo', 'real this time']"
325_only,uncertainty and contradiction,0.6694384996245266,"['not being able', 'this fire exting', 'not be able', 'fire exting', 'ever be able', 'being able', 'hopefully being able', 'of being able', 'neither answer feels', 'not obligatory anymore', 'have been able', 'answer is none', ""'m never early"", ""should n't skimp"", 'estimate seems low', 'lie but', 'to be able', 'permission without permission', 'a lie but', 'be honest but', ""'m not creative"", 'really special anymore', 'but pretty lenient', ""n't say yes"", 'exist but actually', 'but a lie', 'no artistic talent', 'an intentional lie', 'asked not expecting', 'say no then', 'lie and say', 'always say one', 'one right way', 'a job anymore', 'but in actuality', 'but almost right', 'to forgive afterwards', 'real this time', 'not neither answer', 'say anything but', 'but in moderation', 'but in fact', 'not dating material', 'was a lie', 'said no because', 'guilty but not', 'pretend none', 'suddenly seemed unlikely', 'forgive afterwards', 'response was nah', 'neither answer', 'a different answer', 'gun is unloaded', 'evidence but none', 'raped oh wait', 'mortgage was surprisingly', 'single use therefore', 'not a lie', ""n't skimp"", 'said but actually', 'intentional lie', 'compromise is anathema', 'rare in fact', 'written off but', 'faking confidence is', 'said no but', 'seems low', 'ended before it', 'actually not allowed', 'not there anymore', 'are neutral anyway', 'saying no', 'practiced that answer', 'doubt my sincerity', 'feigning interest', 'ruled it out', 'that seemed unlikely', 'appointments were complimentary', 'to leave earlier', 'unexceptional in fact', 'no right way', 'or gently excuse', 'said forget dinner', 'believing in anything', 'anyone but', 'case gets tossed', 'sandwiches but sandwiches', 'honest but', 'special anymore', 'decided no i', 'says no and', 'but quickly switched', 'an expiration date', 'marry someone you', 'no physicality allowed', 'my usual answers', 'them anymore so', 'make false promises', 'potluck you bring', 'pretty lenient about']"
342_only,uncertainty and change of circumstances,0.6618425935512251,"['but almost right', 'but quickly switched', 'asked not expecting', 'exist but actually', 'and by coincidence', 'a lie but', 'no brain tumor', 'real this time', 'answer is none', 'raped oh wait', 'she revised again', 'not there anymore', 'lie but', 'was a lie', 'she said yes', 'it ended before', 'changed her mind', 'neither answer', 'said no but', 'neither answer feels', 'practiced that answer', 'got there first', 'realized i meant', 'response was nah', 'not his real', 'but a lie', 'realize i already', 'tests were inconclusive', 'not neither answer', 'said but actually', 'believed her until', 'mortgage was surprisingly', 'comes up tails', 'i exaggerated', 'ended before it', 'lie and say', 'got distracted and', 'estimate seems low', 'coincidentally', 'just delayed it', 'to my surprise', 'say no then', ""'m never early"", 'changed his mind', 'but in actuality', 'was empty so', 'a different answer', 'say just kidding', 'then girlfriend now', 'never remembered saying', 'not obligatory anymore', 'but in fact', 'not a lie', 'have temporarily disappeared', 'but by mistake', 'sped off before', 'ended before', 'statement was deleted', 'never showed up', 'revised her estimate', 'and sure enough', 'but just then', 'altered her age', 'they left but', 'permission without permission', 'perfect pass but', 'he said yes', 'always say one', 'exaggerated the length', 'had the wrong', 'everyone passed and', 'later she revised', 'legally married but', 'evidence but none', 'forever actually', ""n't say yes"", 'comes up heads', 'waited and finally', 'intentional lie', 'addresses but never', 'an intentional lie', 'was too late', 'lied and said', 'me lied and', ""was n't expecting"", 'it ended but', 'quickly disappeared and', 'memories were real', 'written off but', 'missing or not', 'temporarily disappeared', 'missed my stop', 'gun is unloaded', 'only to realize', 'said no and', 'to my shock', 'he missed and', 'guilty but not', 'but he answered', 'realized we left']"
435_only,travel and locations,0.7397215957511325,"['onto the subway', 'on the subway', 'took the subway', 'we were downtown', 'exit the subway', 'to my dorm', 'in my dorm', 'was in college', 'here in manhattan', 'walk through downtown', 'was led upstairs', 'sophomore in college', 'before junior high', 'was early fall', 'on the train', 'back in manhattan', 'took the train', 'in lower manhattan', 'was late afternoon', 'at the mall', 'took a train', 'from my dorm', 'it was summer', 'reached the interstate', 'through the streets', 'the train ride', 'sun was setting', 'was freezing outside', 'my sophomore year', 'into the city', 'walking home from', 'were driving home', 'warm fall evening', 'was two am', 'drove to washington', 'in high school', 'in the courtyard', 'in ninth grade', 'truck into town', 'off the plane', 'warm summer evening', 'through into town', 'evening after work', 'before my freshman', 'the summer evenings', 'in seventh grade', 'away to college', 'two hour drive', 'hundred degrees out', 'wander the halls', 'outside the city', 'summer evening in', 'morning for school', 'an hour drive', 'my senior year', 'into high school', 'nineties new york', 'at the airport', 'freshman year in', 'freshman year of', 'was warm out', 'the nearest town', 'on an airplane', 'the train to', 'through downtown atlanta', 'two hours outside', 'the train back', 'an hour south', 'that first night', 'through downtown', 'were downtown', 'met in college', 'onto the campus', 'my freshman year', 'was about midnight', 'in the mountains', 'past the city', 'house three blocks', 'three blocks from', 'it was spring', 'like the campus', 'in my hometown', 'we ran upstairs', 'to a courtyard', 'seven blocks from', 'traveled to marrakesh', 'four hour drive', 'i was fifteen', 'i was fourteen', 'you know downtown', 'we walked to', 'went to boston', 'in college in', 'i was sixteen', 'was standing outside', 'drive eight hours', 'to the mall', 'on the freeway', 'through the city', 'in the cafeteria']"
134_only,travel and geography,0.6501682585954888,"['lake or ocean', 'can remember every', 'survivor of hiroshima', 'can measure earth', 'looked on craigslist', 'skivvies toothbrush floss', 'bought on holiday', 'as manioc', 'toothbrush floss', 'a thousand origami', 'corn or wheat', 'i had rented', 'fly to venus', 'and orchards', 'placemats some crayons', 'receive the faxed', 'learned about hiroshima', 'nearest land was', 'were downtown one', 'to my hometown', 'and potatoes apples', 'an old cassette', 'recall many instances', 'map of every', 'on surface rainwater', 'train to hiroshima', 'thousand origami paper', 'and aged balsamic', 'seen from space', 'to hiroshima', 'origami paper', 'i visited my', 'every transcontinental', 'collected from fossil', 'of bananas apples', 'kilometers of', 'and longitude', 'deserted island', 'on the anniversaries', 'street you were', 'the cemetery where', 'the nearest land', 'five miles southeast', 'about auschwitz birkenau', 'australia japan paris', 'vacation a rented', 'at disneyland', 'and longitude and', 'apples chestnuts', 'climb on mount', 'a parasail above', 'mile of', 'about hiroshima', 'i drove by', 'steer the parachute', 'could collect food', 'we were downtown', 'southern ocean underneath', 'i was googling', 'a deserted island', 'or wheat fields', 'i could assemble', 'bake a pie', 'in central park', 'street corner in', 'wonder where in', 'owned some wine', 'imagined or seen', 'you can google', ""'s periodic table"", 'lived in hiroshima', 'auschwitz birkenau', 'in salt water', 'milk bottle tops', 'of cassava potato', 'find some candy', 'napkin', 'of hiroshima', 'killed in hiroshima', 'so i google', 'um alaska mainland', 'thousand origami', 'tokyo or rio', 'get avalanche probes', 'hiroshima', 'known as manioc', 'lakes or the', 'on the windowsill', 'coaster we borrowed', 'call the local', 'name every sea', 'i wrote out', 'come to hiroshima', 'pictures and postcards', 'later on easter', 'maize wheat', 'pier where', 'was that venus', 'day around halloween', 'dish lulbul stoneware']"
419_only,time and weather conditions,0.6610264599002104,"['was early fall', 'was freezing outside', 'was warm out', 'the warm fall', 'onto the subway', 'warm fall evening', 'the open sea', 'the summer evenings', 'exit the subway', 'a warm summer', 'the next morning', 'it was summer', 'the following morning', 'home that night', 'back to shore', 'it was spring', 'the days passed', 'a couple hours', 'freezing cold outside', 'that first winter', 'that first night', 'about twenty minutes', 'luckily the summer', 'outside the city', 'in the courtyard', 'warm summer evening', 'about thirty minutes', 'the rolling hills', 'de', 'couple hours', 'those few days', 'freezing outside', 'we were downtown', 'sun was setting', 'spring unfolds', 'couple of hours', 'was late afternoon', 'reached the interstate', 'before junior high', ""'s the summer"", 'about twenty kilometers', 'outside of town', 'early fall', 'two hours outside', 'about two hours', 'the train back', 'just seven blocks', 'past the waterfall', 'and the courtyard', 'the entire summer', 'bed that night', 'just a block', 'to our seats', 'beautiful day', 'spend the summer', 'a few hours', 'whole ride back', 'away from land', 'over that summer', 'as the days', 'as the year', 'the summer', 'couple of summers', 'few days of', 'but twenty minutes', 'about two miles', 'summer evenings', 'days outside', 'a beautiful day', 'a couple days', 'just steps away', 'in the fall', 'as the semester', 'twenty minutes away', 'of that summer', 'the summer holidays', 'to the summer', 'along the coast', 'minutes ride to', 'towards the summer', 'week or two', 'the train ride', 'before that summer', 'morning not long', 'that whole day', 'and the summer', 'hour or so', 'first few months', 'past the city', 'minutes ride', 'months uh summer', 'remember getting home', 'for the summer', 'morning for school', 'off the ship', 'reached the bridge', 'a half mile', 'countryside and rivers', 'few weeks of', 'the beach and']"
448_only,time and transience,0.6190261988872404,"['of tired before', 'ended before', 'warm out and', 'bit old to', 'tired before', 'spring perennials emerge', 'materials were finite', 'a week but', 'only ever find', 'weeks before starvation', 'childhoods pass so', 'in their lifetimes', 'the days passed', 'was early fall', 'be extinct early', 'outside my lifetime', 'months it can', 'seven years from', 'day was winding', 'not last beyond', 'luckily the summer', 'would eventually break', 'it ended before', 'usual life span', 'waiting another twenty', 'the summer holidays', 'not exactly plentiful', 'weeks this time', 'grain harvests', 'the moment passed', 'longer growing season', 'old at the', 'few decades if', 'another week before', 'only have once', 'those few days', 'first several years', 'two days but', 'exhausting the soil', 'until we lose', 'a month but', 'towards the summer', 'cold outside for', 'seconds goes quickly', 'have finite materials', 'week or two', 'war was ending', 'not infinitely long', 'remaining hours before', ""n't last long"", 'was warm out', 'morning the first', 'warm out', 'resistant to droughts', 'the window for', 'escaped that cycle', 'days passed however', 'summer would soon', 'probably never gon', 'hour to wait', 'had only hours', 'before starvation', 'even forever but', 'extinct early in', 'cursed to never', 'few days of', 'was freezing outside', 'after the roll', 'next day or', 'drained aquifers', 'that first winter', 'around one day', 'the season ends', 'living one day', 'always freezing when', 'almost right away', 'long at least', 'average life span', 'the first week', 'season ends', 'sucking up scarce', 'years especially', 'day or so', 'terrified of losing', 'enough food but', 'before a week', 'goes quickly', ""'m not waiting"", 'never wanna have', 'first few months', 'never quite eradicate', 'every day makes', 'ended before it', 'years this can', 'only chance that', ""'ll never have"", 'might not ever', 'day or two', 'survive but', 'seem to disappear']"
302_only,time and scarcity,0.6939361862715178,"['seven years from', 'blind in one', 'six hours but', 'materials were finite', 'an hour each', 'eight hours but', 'six months from', 'of tired before', 'baby weighed less', 'weeks before starvation', 'weighed less', 'hour to wait', 'we have finite', 'five days per', 'six weeks to', 'erased in just', 'delaying it by', 'starve to', 'half the size', 'not infinitely long', 'two days but', 'months or three', 'have finite materials', 'two hours to', 'yield fewer calories', 'an hour to', 'five years to', 'exhausting the soil', 'five pounds but', 'minutes waiting', 'half that size', 'a week but', 'five seconds because', 'couple days to', 'weighed less than', 'around one day', 'before starvation', 'it ended before', 'a month but', 'ten lifetimes', 'tired before', 'twice so when', 'dying from hunger', 'six months because', 'melted by then', 'ended before', 'planted anew every', 'size so they', 'five minutes to', 'than eight hours', 'long enough for', 'remaining hours before', 'thirteen generations', 'not last beyond', 'three months or', 'back thirteen generations', 'longer when', 'sustain ourselves beyond', 'starved to', 'of arable soil', 'had only hours', 'only do half', 'would starve to', 'so full that', 'takes four days', 'produce every calorie', 'quarter the size', 'feet underwater to', 'erase four lines', 'four days to', 'teeth are stripped', 'even forever but', 'minutes waiting to', 'eighteen months or', 'twenty hours from', 'six days before', 'longer growing season', 'waiting another twenty', 'nine years before', 'that long it', 'seconds goes quickly', 'two hours so', 'wring every last', 'an hour or', 'months it can', 'few inches to', 'last probably fifteen', 'months to heal', 'have just enough', 'hour or two', 'sucking up scarce', 'six weeks before', 'than two full', 'limit and then', 'must be starved', 'six years to', 'longer than three', 'probably thirty to', 'every accessible acre', 'six passengers plus']"
